user_A,user_B
220484044,271277946
12020177,505689516
346706905,408003214
314793171,614342194
223045310,502944774
57895001,448629897
589981703,629621542
296651789,502944774
541260967,675452734
194243235,220225401
515785836,589981703
159631411,455367494
716135053,754604494
271277946,329302786
293560951,666834472
388457508,416506443
163184906,320620793
319924639,510016916
12020177,307767180
196602878,240152539
416193774,502944774
254471759,514138160
177650173,502944774
76832318,135474453
376510497,403093733
165153481,220484044
329302786,502944774
135474453,251103720
314646714,583497247
435198180,728290557
190493603,249457414
380576694,720035473
184664348,455851331
194020401,247860225
251792082,414176458
294715087,346965254
588886534,703044762
230055588,271204473
277525937,502944774
293560951,299813177
248425615,493202460
184407526,240152539
139060733,251336641
174928268,247860225
150744663,156385935
319924639,392043912
262167076,502944774
274857635,455851331
179373373,323427681
251792082,460513398
171752070,529713744
233053915,247860225
136326105,286529019
184664348,346965254
248803167,589072608
37415960,265787381
251116606,274429961
372881518,392043912
247860225,537677808
435329365,613113285
175043479,237187307
21507313,265787381
296651789,299813177
268236326,314948478
247860225,309941631
234978271,384715551
272793827,309941631
137226961,231682638
336573234,493202460
187213048,389586608
188336628,254566226
142990168,476737928
285194740,342024294
383160263,490324685
584657394,622421443
251116606,376888763
274857635,605423807
216919259,264813601
5671915,284319053
248618228,605423807
240152539,319924639
184664348,248618228
515785836,589072608
296651789,385094390
85173809,142990168
182031569,190493603
238326510,304095091
344378149,728290557
175676492,248618228
162949055,296651789
168160317,380576694
2247331,29861977
166978250,409343347
232368609,335954658
589981703,773233003
234635262,296651789
234399981,251116606
162949055,560047265
229610131,533542586
45695473,422773635
239131216,382184982
200136814,572255750
162949055,341785402
187213048,342546801
168160317,284369998
180325284,222940441
179373373,384818242
589981703,760339110
12020177,319699508
179373373,203374898
231682638,301859118
258720206,629267725
613163179,615610127
136282604,301515623
464909640,502944774
185625877,550409103
220484044,249191731
184660651,509163744
240152539,465857089
254762536,551459372
76832318,234635262
179373373,335954658
203187909,246635300
227074051,292059820
238326510,251116606
251561621,502944774
233053915,286529019
162949055,180034666
309941631,310876783
728290557,742068295
118331259,171362683
168807825,254471759
213303503,224630321
296651789,518846928
134190698,372881518
183545771,184664348
217810042,385094390
12020177,320620793
271277946,489867793
217810042,392043912
179373373,214963086
589981703,790940436
180034666,514138160
296651789,688812919
196602878,309941631
247526887,251336641
179373373,282994482
324379685,502944774
188872476,502944774
409793976,531904593
175043479,418723553
572256399,613163179
254762536,388457508
138856891,398897222
247526887,375518609
271277946,614342194
296651789,314948478
572255750,671753100
200523487,397924802
251116606,428472121
162949055,193357033
235785145,614342194
589981703,638609074
57895001,354115824
196602878,299813177
588886534,609557264
296651789,301560593
133774777,303447767
57895001,293560951
240152539,456192559
234978271,309075300
331362114,493202460
184407526,510016916
227074051,573098340
150744663,205696707
139060733,309941631
365929724,533542586
572255750,715450120
580567931,716135053
409793976,428213806
16170407,135751344
282683242,502944774
349526115,404761819
2247331,65470242
184664348,426363857
247860225,446597530
572255750,625080143
324379685,510016916
139060733,289012366
171752070,247860225
104193890,247860225
389708033,446440838
175043479,504601659
477069624,502944774
296351219,613048316
169443662,342307366
207538771,474112046
185454126,227074051
414176458,547533297
349526115,604376360
240594811,383160263
12020177,68988032
384055216,502944774
182732002,254471759
162949055,493202460
247860225,515785836
234635262,493202460
65470242,387195515
232368609,346706905
159159154,389586608
296651789,595163955
220225401,675452734
217810042,301560593
229711734,346706905
162949055,297992825
200832799,277705371
135474453,203427237
346706905,675452734
227074051,388289565
200523487,251336641
184664348,200307282
60087150,268475484
327649648,720035473
388457508,551459372
236392881,502944774
372881518,455851331
268475484,286529019
194243235,412069139
213721953,374944640
180034666,181548164
2247331,227074051
304713180,342307366
216919259,502944774
583497247,588886534
194243235,240594811
180034666,232518375
420189120,533542586
583497247,623231121
220484044,224630321
181813192,221041702
220484044,389586608
215510200,233638642
180325284,311292668
117882402,227937236
76832318,180034666
170514052,282683242
276483523,278182098
117882402,251116606
247860225,356315662
165654748,180417721
57895001,87834951
383160263,685242602
190257994,238405998
170514052,268236326
247860225,380576694
248803167,344378149
193922653,327770830
85173809,147920906
232518375,419467914
38739615,388289565
142990168,404324517
57895001,296651789
112083010,247860225
517797982,537624493
136326105,254707629
251336641,335954658
247860225,284369998
196602878,385788854
257706475,381553513
296651789,500424940
175043479,376510497
561754139,618075739
494485864,572255750
320620793,329302786
515785836,760339110
184187542,504601659
182031569,425708196
246726446,247860225
245592630,381553513
171752070,457528174
172581289,639161487
167432894,420886162
266201182,435329365
254471759,551459372
175043479,336573234
435329365,613017099
247860225,311292668
213721953,504792601
182732002,343370327
10660629,256887799
329452258,465857089
194243235,240152539
103793806,635419739
175676492,180417721
246386280,502944774
296351219,364029274
133774777,754847772
136282604,163184906
194020401,254707629
184664348,408245482
96633128,251116606
136282604,614342194
180325284,547533297
179373373,329452258
234901132,311301852
229610131,365929724
225515086,342307366
151607965,311301852
6043649,6620199
270161818,292429392
222940441,380576694
249249903,558750943
134190698,251792082
296651789,372034082
469226701,541260967
175043479,324379685
205696707,292429392
212334689,572255750
311301852,442099305
274857635,408245482
372881518,384818242
134190698,435465812
180325284,335954658
2247331,5671915
205696707,343370327
314015767,772870886
233053915,254707629
175043479,323436963
222940441,284369998
215211830,251940155
15906794,168807825
324649487,535285117
341619228,502944774
572255750,615610127
278566166,414201169
342307366,484490013
142990168,319191977
184187542,439306334
286114140,335954658
175449277,240674108
311301852,318339382
274857635,503309536
125094958,754847772
166231159,231682638
232518375,502944774
134190698,270161818
239131216,282626631
125094958,515135349
238541751,720035473
263446962,286114140
168941655,483564278
247860225,263446962
380576694,529713744
202086145,446597530
421491709,505689516
274617838,285617525
195277525,491782636
86823779,465063423
162949055,511859704
190280329,493202460
205696707,392991557
293514305,409793976
247860225,547533297
135474453,334591133
165654748,514138160
409793976,474112046
226159570,487857001
274429961,404262360
190166248,534802946
134190698,184407526
247860225,335954658
233638642,342307366
200523487,392043912
272793827,335954658
182732002,185871488
589981703,654453565
57895001,297992825
178625136,254762536
182031569,296651789
203427237,224630321
5671915,57895001
168160317,414176458
166978250,439306334
499204230,502944774
246824991,292992927
329302786,567128039
173077101,777576607
342546801,389586608
278566166,279368205
196602878,323427681
77875188,248803167
165153481,249191731
165654748,175043479
154953335,162949055
222048061,251116606
185678874,227074051
180034666,224630321
257706475,314369511
572255750,674327291
520385334,618015868
292429392,388457508
296651789,451781655
418723553,495196860
296651789,302721735
168160317,460513398
183545771,248618228
537624493,736628982
184639112,292429392
343370327,514138160
561754139,614495959
223916056,572255750
175043479,327127338
26822056,125094958
296351219,352693010
314793171,539252260
416506443,502944774
134190698,419467914
15361343,16170407
271277946,389795289
175043479,271866547
163184906,213303503
296351219,533595235
329302786,341619228
213721953,251792082
238541751,547533297
263446962,272793827
6043649,136326105
309941631,359028108
144694969,185454126
134190698,240152539
296651789,309315845
511112162,621650882
139060733,323427681
286529019,346706905
435198180,716135053
11508166,493202460
514636208,572255750
196602878,263446962
194243235,299813177
182031569,237159706
43803631,502944774
225658147,251116606
292429392,334591133
244233258,409793976
589981703,601166579
87614390,376070500
252257974,343370327
312537661,389795289
166970160,240674108
212372456,246119784
248618228,271277946
286114140,346706905
251940155,259149437
502944774,528483332
196602878,335954658
365824196,572255750
104193890,580567931
190166248,346965254
533080411,720064417
86823779,223778676
307767180,483634100
284369998,374944640
246824991,330461561
184639112,284319053
303447767,465063423
247860225,262994099
356109502,383160263
579784912,643145585
215250264,401791610
60087150,203427237
584657394,588886534
162949055,319482059
190257994,258283618
505689516,865509902
45125419,141067381
21507313,457106109
175043479,184664348
217810042,309315845
557675187,558750943
268475484,384230472
196602878,214963086
539252260,614342194
76832318,193922653
184639112,261235926
251336641,329452258
229711734,247860225
615520490,619872136
409793976,672270909
268452167,325071663
185625877,314793171
589981703,788102210
318756363,329302786
100212567,314998672
43803631,301515623
205696707,233053915
180325284,269563873
182031569,184187542
139060733,335954658
572255750,638646597
271204473,342307366
215510200,419467914
392043912,409343347
150744663,203427237
135474453,292429392
372881518,408245482
213721953,246726446
589981703,590293366
135474453,343370327
292992927,421491709
589981703,697854248
165654748,323436963
409343347,418723553
247860225,437285920
190280329,193922653
118331259,514138160
502944774,1022399001
86823779,432673690
589981703,739399379
